study_id,site_id,core_id,horizon_min,horizon_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,carbon_density,stock_gCm2,stock_MgHa,habitat,latitude,longitude,country,admin_division,max_depth
Ajonina_et_al_2014,GNA14 Site 4,M0536,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,6.350933333,2.290933333,Benin,Lagos,100
C._Sanders_Unpublished,CJS Unpublished P1-1,M1109,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,-27.780497,153.376081,Australia,Queensland,50
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB16,M1158,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,-4.402343,39.508237,Kenya,Coast,200
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB26,M1160,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,-4.405153,39.526913,Kenya,Coast,250
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB27,M1161,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,-4.404818,39.526985,Kenya,Coast,300
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB7,M1168,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,-4.409138,39.520346,Kenya,Coast,250
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB14,M1169,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,-4.414573,39.509353,Kenya,Coast,150
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB20,M1170,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,-4.411968,39.509532,Kenya,Coast,250
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB23,M1171,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,-4.407312,39.531277,Kenya,Coast,200
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB30,M1177,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,-4.41688,39.509031,Kenya,Coast,150
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB9,M1179,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,-4.425716,39.512191,Kenya,Coast,200
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB22,M1180,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,-4.407772,39.532656,Kenya,Coast,100
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziS49,M1190,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,-4.420853,39.507357,Kenya,Coast,300
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziS21,M1191,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,-4.408441,39.507817,Kenya,Coast,300
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziS22,M1192,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,-4.40902,39.507439,Kenya,Coast,300
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziS13,M1193,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,-4.4076,39.53235,Kenya,Coast,150
Nam_et_al_2016,CG.1.13 Plot 1,M1590,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,10.4833,106.94244,Vietnam,Dong Nai,300
Nam_et_al_2016,CG.1.13 Plot 2,M1591,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,10.483467,106.942305,Vietnam,Dong Nai,300
Nam_et_al_2016,CG.1.13 Plot 3,M1592,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,10.483633,106.942149,Vietnam,Dong Nai,300
Nam_et_al_2016,CG.1.13 Plot 4,M1593,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,10.483808,106.942027,Vietnam,Dong Nai,300
Nam_et_al_2016,CG.1.13 Plot 5,M1594,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,10.483983,106.941889,Vietnam,Dong Nai,300
Nam_et_al_2016,CG.1.13 Plot 6,M1595,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,10.484147,106.941746,Vietnam,Dong Nai,300
Nam_et_al_2016,CG.1.14 Plot 1,M1596,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,10.43691,106.93222,Vietnam,Dong Nai,300
Nam_et_al_2016,CG.1.14 Plot 2,M1597,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,10.436698,106.932185,Vietnam,Dong Nai,300
Nam_et_al_2016,CG.1.14 Plot 3,M1598,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,10.436465,106.932159,Vietnam,Dong Nai,300
Nam_et_al_2016,CG.1.14 Plot 4,M1599,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,10.436235,106.932136,Vietnam,Dong Nai,300
Nam_et_al_2016,CG.1.14 Plot 5,M1600,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,10.43598,106.932127,Vietnam,Dong Nai,300
Nam_et_al_2016,CG.1.14 Plot 6,M1601,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,10.435749,106.932101,Vietnam,Dong Nai,300
Nam_et_al_2016,CG.2.13 Plot 1,M1602,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,10.44025,106.85522,Vietnam,Ho Chi Minh,284
Nam_et_al_2016,CG.2.13 Plot 2,M1603,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,10.440309,106.854987,Vietnam,Ho Chi Minh,284
Nam_et_al_2016,CG.2.13 Plot 3,M1604,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,10.440359,106.85477,Vietnam,Ho Chi Minh,284
Nam_et_al_2016,CG.2.13 Plot 4,M1605,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,10.44044,106.854549,Vietnam,Ho Chi Minh,284
Nam_et_al_2016,CG.2.13 Plot 5,M1606,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,10.440532,106.854346,Vietnam,Ho Chi Minh,284
Nam_et_al_2016,CG.2.13 Plot 6,M1607,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,10.440599,106.854126,Vietnam,Ho Chi Minh,284
Nam_et_al_2016,CG.2.14 Plot 1,M1608,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,10.532235,106.929324,Vietnam,Dong Nai,300
Nam_et_al_2016,CG.2.14 Plot 2,M1609,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,10.532437,106.929391,Vietnam,Dong Nai,300
Nam_et_al_2016,CG.2.14 Plot 3,M1610,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,10.532654,106.929425,Vietnam,Dong Nai,300
Nam_et_al_2016,CG.2.14 Plot 4,M1611,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,10.532867,106.929471,Vietnam,Dong Nai,300
Nam_et_al_2016,CG.2.14 Plot 5,M1612,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,10.533075,106.929515,Vietnam,Dong Nai,300
Nam_et_al_2016,CG.2.14 Plot 6,M1613,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,10.53328,106.929588,Vietnam,Dong Nai,300
Nam_et_al_2016,CG.3.13 Plot 1,M1614,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,10.50244,106.82172,Vietnam,Ho Chi Minh,300
Nam_et_al_2016,CG.3.13 Plot 2,M1615,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,10.502406,106.821957,Vietnam,Ho Chi Minh,300
Nam_et_al_2016,CG.3.13 Plot 3,M1616,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,10.502351,106.822206,Vietnam,Ho Chi Minh,300
Nam_et_al_2016,CG.3.13 Plot 4,M1617,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,10.502328,106.822433,Vietnam,Ho Chi Minh,300
Nam_et_al_2016,CG.3.13 Plot 5,M1618,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,10.502308,106.822654,Vietnam,Ho Chi Minh,300
Nam_et_al_2016,CG.3.13 Plot 6,M1619,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,10.502291,106.822872,Vietnam,Ho Chi Minh,300
Nam_et_al_2016,CG.3.14 Plot 1,M1620,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,10.52122,106.89813,Vietnam,Dong Nai,300
Nam_et_al_2016,CG.3.14 Plot 2,M1621,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,10.521428,106.898161,Vietnam,Dong Nai,300
Nam_et_al_2016,CG.3.14 Plot 3,M1622,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,10.521644,106.898196,Vietnam,Dong Nai,300
Nam_et_al_2016,CG.3.14 Plot 4,M1623,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,10.521859,106.898217,Vietnam,Dong Nai,300
Nam_et_al_2016,CG.3.14 Plot 5,M1624,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,10.522081,106.898239,Vietnam,Dong Nai,300
Nam_et_al_2016,CG.3.14 Plot 6,M1625,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,10.522298,106.898256,Vietnam,Dong Nai,300
Nam_et_al_2016,KV.1.18 Plot 1,M1626,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.64705,105.11574,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.1.18 Plot 2,M1627,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.647165,105.115549,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.1.18 Plot 3,M1628,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.647262,105.115347,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.1.18 Plot 4,M1629,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.64737,105.115167,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.1.18 Plot 5,M1630,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.647484,105.114976,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.1.18 Plot 6,M1631,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.647595,105.114797,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.1.19 Plot 1,M1632,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.64931,105.11043,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.1.19 Plot 2,M1633,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.649527,105.11045,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.1.19 Plot 3,M1634,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.649741,105.110462,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.1.19 Plot 4,M1635,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.649968,105.110475,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.1.19 Plot 5,M1636,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.650187,105.110509,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.1.19 Plot 6,M1637,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.650406,105.110528,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.1.20 Plot 1,M1638,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.63814,105.07847,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.1.20 Plot 2,M1639,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.638097,105.0787,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.1.20 Plot 3,M1640,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.638037,105.078924,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.1.20 Plot 4,M1641,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.637978,105.079145,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.1.20 Plot 5,M1642,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.637904,105.079365,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.1.20 Plot 6,M1643,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.637833,105.079576,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.2.18 Plot 1,M1644,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.64982,105.11601,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.2.18 Plot 2,M1645,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.650037,105.115958,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.2.18 Plot 3,M1646,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.650242,105.115893,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.2.18 Plot 4,M1647,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.65045,105.115826,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.2.18 Plot 5,M1648,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.65067,105.115765,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.2.18 Plot 6,M1649,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.650876,105.115695,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.2.19 Plot 1,M1650,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.6444,105.09716,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.2.19 Plot 2,M1651,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.644171,105.097168,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.2.19 Plot 3,M1652,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.643938,105.097172,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.2.19 Plot 4,M1653,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.6437,105.097181,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.2.19 Plot 5,M1654,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.643472,105.097191,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.2.19 Plot 6,M1655,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.643238,105.097198,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.2.20 Plot 1,M1656,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.64114,105.08813,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.2.20 Plot 2,M1657,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.641345,105.088185,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.2.20 Plot 3,M1658,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.641559,105.088243,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.2.20 Plot 4,M1659,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.641762,105.088294,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.2.20 Plot 5,M1660,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.641973,105.088343,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.2.20 Plot 6,M1661,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.642187,105.088378,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.3.18 Plot 1,M1662,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.65302,105.12052,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.3.18 Plot 2,M1663,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.653127,105.120322,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.3.18 Plot 3,M1664,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.653236,105.120141,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.3.18 Plot 4,M1665,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.653369,105.119961,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.3.18 Plot 5,M1666,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.653502,105.119798,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.3.18 Plot 6,M1667,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.653649,105.119635,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.3.19 Plot 1,M1668,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.63989,105.07353,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.3.19 Plot 2,M1669,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.640095,105.073532,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.3.19 Plot 3,M1670,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.640304,105.073549,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.3.19 Plot 4,M1671,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.640519,105.073562,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.3.19 Plot 5,M1672,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.64074,105.073562,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.3.19 Plot 6,M1673,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.640958,105.073551,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.3.20 Plot 1,M1674,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.6447,105.10495,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.3.20 Plot 2,M1675,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.644481,105.104865,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.3.20 Plot 3,M1676,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.644259,105.104822,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.3.20 Plot 4,M1677,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.644029,105.104785,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.3.20 Plot 5,M1678,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.64379,105.104773,Vietnam,Ca Mau,300
Nam_et_al_2016,KV.3.20 Plot 6,M1679,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,8.643554,105.104764,Vietnam,Ca Mau,300
Sanborn_and_Coxson_2020,BC17-27,419,NA,NA,NA,NA,NA,NA,NA,NA,marsh,54.17883,-130.1803,Canada,British Columbia,82
Poppe_et_al_2019,Snohomish_Heron_Point,HP_A,NA,NA,NA,NA,NA,NA,NA,NA,scrub/shrub,48.0313999999999,-122.154799999999,United States,Washington,62
Poppe_et_al_2019,Snohomish_Marysville_Mitigation,MA_A,NA,NA,NA,NA,NA,NA,NA,NA,marsh,48.0382,-122.1634,United States,Washington,64
Poppe_et_al_2019,Snohomish_Marysville_Mitigation,MA_B,NA,NA,NA,NA,NA,NA,NA,NA,marsh,48.0382,-122.1634,United States,Washington,70
Poppe_et_al_2019,Snohomish_North_Ebey,NE_A,NA,NA,NA,NA,NA,NA,NA,NA,marsh,48.0352,-122.1626,United States,Washington,66
Poppe_et_al_2019,Snohomish_North_Ebey,NE_B,NA,NA,NA,NA,NA,NA,NA,NA,marsh,48.0352,-122.1626,United States,Washington,50
Poppe_et_al_2019,Snohomish_Otter_Island,OI_A,NA,NA,NA,NA,NA,NA,NA,NA,marsh,48.0084999999999,-122.1483,United States,Washington,88
Poppe_et_al_2019,Snohomish_Otter_Island,OI_B,NA,NA,NA,NA,NA,NA,NA,NA,marsh,48.0084,-122.1486,United States,Washington,82
Poppe_et_al_2019,Snohomish_Quilceda_Marsh,QM_A,NA,NA,NA,NA,NA,NA,NA,NA,marsh,48.0444,-122.2048,United States,Washington,70
Poppe_et_al_2019,Snohomish_Quilceda_Marsh,QM_C,NA,NA,NA,NA,NA,NA,NA,NA,marsh,48.0446999999999,-122.2051,United States,Washington,64
Poppe_et_al_2019,Snohomish_Qwuloolt,QW_A,NA,NA,NA,NA,NA,NA,NA,NA,marsh,48.0394999999999,-122.1573,United States,Washington,50
Poppe_et_al_2019,Snohomish_Qwuloolt,QW_B,NA,NA,NA,NA,NA,NA,NA,NA,marsh,48.0394999999999,-122.1573,United States,Washington,56
Poppe_et_al_2019,Snohomish_Smith_Island_County,SN_B,NA,NA,NA,NA,NA,NA,NA,NA,marsh,48.0167,-122.1636,United States,Washington,50
Poppe_et_al_2019,Snohomish_Spencer_Island,SP_A,NA,NA,NA,NA,NA,NA,NA,NA,marsh,47.9902,-122.1611,United States,Washington,72
Poppe_et_al_2019,Snohomish_Spencer_Island,SP_B,NA,NA,NA,NA,NA,NA,NA,NA,marsh,47.9902,-122.1611,United States,Washington,66
Poppe_et_al_2019,Snohomish_Smith_Island_City,SS_A,NA,NA,NA,NA,NA,NA,NA,NA,marsh,48.0035999999999,-122.1616,United States,Washington,68
Poppe_et_al_2019,Snohomish_Smith_Island_City,SS_B,NA,NA,NA,NA,NA,NA,NA,NA,marsh,48.0035999999999,-122.1616,United States,Washington,84
Poppe_et_al_2019,Snohomish_WDFW_Forest,WF_A,NA,NA,NA,NA,NA,NA,NA,NA,swamp,47.9652999999999,-122.1513,United States,Washington,88
Poppe_et_al_2019,Snohomish_WDFW_Forest,WF_B,NA,NA,NA,NA,NA,NA,NA,NA,swamp,47.9654,-122.1512,United States,Washington,78
Poppe_et_al_2019,Snohomish_WDFW_Wetland,WW_A,NA,NA,NA,NA,NA,NA,NA,NA,marsh,47.975,-122.1799,United States,Washington,60
Poppe_et_al_2019,Snohomish_WDFW_Wetland,WW_B,NA,NA,NA,NA,NA,NA,NA,NA,marsh,47.975,-122.1799,United States,Washington,76
Poppe_and_Rybczyk_2019,Stillaguamish_TF,TF_5A,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,48.202,-122.386,United States,Washington,80
Poppe_and_Rybczyk_2019,Stillaguamish_TF,TF_5B,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,48.202,-122.386,United States,Washington,80
Peck_et_al_2020,Alsea,ABOR1309_01PU,NA,NA,NA,NA,NA,NA,NA,NA,marsh,44.4303,-124.0293,United States,Oregon,90
Peck_et_al_2020,Youngs Bay,YBOR1502_02PU,NA,NA,NA,NA,NA,NA,NA,NA,scrub/shrub,46.10576,-123.78404,United States,Oregon,50
Peck_et_al_2020,Youngs Bay,YBOR1502_05PU,NA,NA,NA,NA,NA,NA,NA,NA,scrub/shrub,46.1676,-123.8262,United States,Oregon,50
Peck_et_al_2020,Youngs Bay,WY04S,NA,NA,NA,NA,NA,NA,NA,NA,marsh,46.1498,-123.80641,United States,Oregon,90.5
Peck_et_al_2020,Tillamook,TBOR1504_06PU,NA,NA,NA,NA,NA,NA,NA,NA,scrub/shrub,45.51025,-123.88378,United States,Oregon,50
Peck_et_al_2020,Tillamook,TBOR1504_01PU,NA,NA,NA,NA,NA,NA,NA,NA,marsh,45.48274,-123.89545,United States,Oregon,104
Peck_et_al_2020,Tillamook,TBOR1504_04PU,NA,NA,NA,NA,NA,NA,NA,NA,marsh,45.469,-123.88519,United States,Oregon,111
Peck_et_al_2020,Nehalem,NBOR1606_01PU,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,45.69017,-123.89616,United States,Oregon,50
Peck_et_al_2020,Nehalem,NBOR1606_06PU,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,45.70291,-123.90456,United States,Oregon,50
Peck_et_al_2020,Alsea,ABOR1702_03PU,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,44.4292,-124.04055,United States,Oregon,72
Peck_et_al_2020,Alsea,ABOR1702_04PU,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,44.42488,-124.03357,United States,Oregon,50
Peck_et_al_2020,Alsea,ABOR1702_08PU,NA,NA,NA,NA,NA,NA,NA,NA,marsh,44.42109,-124.01403,United States,Oregon,90
Peck_et_al_2020,Alsea,ABOR1702_09PU,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,44.42109,-124.0142,United States,Oregon,128
Peck_et_al_2020,Coquille,CMOR1706_06PU,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,43.13893,-124.40505,United States,Oregon,50
Peck_et_al_2020,Coquille,CMOR1706_07PU,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,43.13502,-124.40286,United States,Oregon,50
Peck_et_al_2020,Netarts,NTOR1802_03PU,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,45.37168,-123.96127,United States,Oregon,50
Peck_et_al_2020,Netarts,NTOR1802_04PU,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,45.37317,-123.96287,United States,Oregon,50
Peck_et_al_2020,Netarts,NTOR1802_07PU,NA,NA,NA,NA,NA,NA,NA,NA,scrub/shrub,45.3673,-123.96271,United States,Oregon,50
Peck_et_al_2020,Netarts,NTOR1802_08PU,NA,NA,NA,NA,NA,NA,NA,NA,scrub/shrub,45.3661,-123.96595,United States,Oregon,50
Peck_et_al_2020,Netarts,NTOR1802_10PU,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,45.37054,-123.95982,United States,Oregon,50
Palinkas_and_Engelhardt_2024,Dyke Marsh Wildlife Preserve,DMT2B,NA,NA,NA,NA,NA,NA,NA,NA,marsh,38.7709,-77.0491,United States,Virginia,56
Palinkas_and_Engelhardt_2024,Dyke Marsh Wildlife Preserve,NPS1-2,NA,NA,NA,NA,NA,NA,NA,NA,marsh,38.766,-77.0475,United States,Virginia,56
Palinkas_and_Engelhardt_2024,Dyke Marsh Wildlife Preserve,NPS2-3,NA,NA,NA,NA,NA,NA,NA,NA,marsh,38.7651,-77.0481,United States,Virginia,57
Palinkas_and_Engelhardt_2024,Dyke Marsh Wildlife Preserve,SET2p,NA,NA,NA,NA,NA,NA,NA,NA,marsh,38.7668,-77.0521,United States,Virginia,60
Palinkas_and_Engelhardt_2024,Dyke Marsh Wildlife Preserve,SET3,NA,NA,NA,NA,NA,NA,NA,NA,marsh,38.7661,-77.0511,United States,Virginia,60
Palinkas_and_Engelhardt_2024,Dyke Marsh Wildlife Preserve,SET5,NA,NA,NA,NA,NA,NA,NA,NA,marsh,38.7698,-77.0505,United States,Virginia,60
Palinkas_and_Engelhardt_2024,Dyke Marsh Wildlife Preserve,SET6,NA,NA,NA,NA,NA,NA,NA,NA,marsh,38.7703,-77.0484,United States,Virginia,58
Palinkas_and_Engelhardt_2024,Dyke Marsh Wildlife Preserve,SET7,NA,NA,NA,NA,NA,NA,NA,NA,marsh,38.7714,-77.0497,United States,Virginia,60
Palinkas_and_Engelhardt_2024,Dyke Marsh Wildlife Preserve,SET7T,NA,NA,NA,NA,NA,NA,NA,NA,marsh,38.7709,-77.05,United States,Virginia,60
Palinkas_and_Engelhardt_2024,Dyke Marsh Wildlife Preserve,SET9,NA,NA,NA,NA,NA,NA,NA,NA,marsh,38.7679,-77.0505,United States,Virginia,58
Palinkas_and_Engelhardt_2024,Dyke Marsh Wildlife Preserve,SET9P,NA,NA,NA,NA,NA,NA,NA,NA,marsh,38.7679,-77.0511,United States,Virginia,60
Palinkas_and_Cornwell_2024,Corsica River,M2,NA,NA,NA,NA,NA,NA,NA,NA,marsh,39.0462,-76.0748,United States,Maryland,60
Okeefe-Suttles_et_al_2021_RI,Narragansett Bay,RI_MCA,NA,NA,NA,NA,NA,NA,NA,NA,marsh,41.6906,-71.45162,United States,Rhode Island,76
Okeefe-Suttles_et_al_2021_RI,Narragansett Bay,RI_MCB,NA,NA,NA,NA,NA,NA,NA,NA,marsh,41.69052,-71.4516,United States,Rhode Island,90
Okeefe-Suttles_et_al_2021_RI,Narragansett Bay,RI_PIA,NA,NA,NA,NA,NA,NA,NA,NA,marsh,41.62503,-71.32408,United States,Rhode Island,68
Okeefe-Suttles_et_al_2021_RI,Narragansett Bay,RI_PIB,NA,NA,NA,NA,NA,NA,NA,NA,marsh,41.625,-71.32408,United States,Rhode Island,62
Okeefe-Suttles_et_al_2021_RI,Narragansett Bay,RI_MDA,NA,NA,NA,NA,NA,NA,NA,NA,marsh,41.54387,-71.20399,United States,Rhode Island,64
